Human	Chimpanzee	Bonobo	Gorilla	Orangutan	Macaque	Mouse	Opossum	Platypus	Chicken
ENSG00000156802:5562	ENSPTRG00000020551:5532	ENSPTRG00000020551:5532	ENSGGOG00000009390:5591	ENSPPYG00000018857:5531	ENSMMUG00000020467:4763	ENSMUSG00000022360:5700	ENSMODG00000002027:4056	ENSOANG00000014081:4169	ENSGALG00000016373:4011
ENSG00000126215:2626	ENSPTRG00000006761:1249	ENSPTRG00000006761:1249	ENSGGOG00000009589:1041	ENSPPYG00000006177:1041	ENSMMUG00000029181:2312	ENSMUSG00000021287:2422	ENSMODG00000013528:1032	ENSOANG00000000792:1083	ENSGALG00000011533:1944
ENSG00000125170:2803	ENSPTRG00000008158:2686	ENSPTRG00000008158:2686	ENSGGOG00000012426:873	ENSPPYG00000007391:2154	ENSMMUG00000020475:2679	ENSMUSG00000040631:2546	ENSMODG00000013547:981	ENSOANG00000009336:1029	ENSGALG00000001160:807
ENSG00000163975:4869	ENSPTRG00000015792:2177	ENSPTRG00000015792:2177	ENSGGOG00000014002:2265	ENSPPYG00000014453:2226	ENSMMUG00000016584:2133	ENSMUSG00000022780:4133	ENSMODG00000020511:2343	ENSOANG00000008736:2284	ENSGALG00000006855:3509
ENSG00000197646:2418	ENSPTRG00000020756:1032	ENSPTRG00000020756:1032	ENSGGOG00000001681:1095	ENSPPYG00000019236:1261	ENSMMUG00000017991:828	ENSMUSG00000016498:1662	ENSMODG00000015349:741	ENSOANG00000010090:644	ENSGALG00000015032:1019
ENSG00000162144:2992	ENSPTRG00000003739:1021	ENSPTRG00000003739:1021	ENSGGOG00000004073:1007	ENSPPYG00000003191:729	ENSMMUG00000022372:729	ENSMUSG00000034445:3130	ENSMODG00000020358:795	ENSOANG00000010937:777	ENSGALG00000005239:810
ENSG00000169375:6949	ENSPTRG00000007300:5095	ENSPTRG00000007300:5095	ENSGGOG00000004518:2481	ENSPPYG00000006660:3822	ENSMMUG00000009281:5303	ENSMUSG00000042557:4869	ENSMODG00000008922:3951	ENSOANG00000010605:4038	ENSGALG00000001644:3810
ENSG00000014257:3807	ENSPTRG00000015399:3183	ENSPTRG00000015399:3183	ENSGGOG00000012905:3223	ENSPPYG00000014104:1286	ENSMMUG00000016004:2218	ENSMUSG00000032561:5952	ENSMODG00000011756:1268	ENSOANG00000006774:1176	ENSGALG00000011654:1281
ENSG00000170017:4784	ENSPTRG00000015182:4744	ENSPTRG00000015182:4744	ENSGGOG00000008482:4750	ENSPPYG00000013581:4704	ENSMMUG00000009107:4695	ENSMUSG00000022636:4109	ENSMODG00000001829:1780	ENSOANG00000007500:1671	ENSGALG00000015348:3314
ENSG00000101049:2601	ENSPTRG00000013508:2014	ENSPTRG00000013508:2014	ENSGGOG00000004338:2014	ENSPPYG00000011020:1670	ENSMMUG00000007925:2300	ENSMUSG00000017868:3294	ENSMODG00000001260:1059	ENSOANG00000001176:1273	ENSGALG00000003537:1629
ENSG00000162924:3159	ENSPTRG00000011949:2498	ENSPTRG00000011949:2498	ENSGGOG00000024826:2201	ENSPPYG00000012391:1869	ENSMMUG00000010834:1848	ENSMUSG00000020275:2799	ENSMODG00000002172:1743	ENSOANG00000012405:1807	ENSGALG00000007845:3661
ENSG00000151498:2226	ENSPTRG00000004496:2224	ENSPTRG00000004496:2224	ENSGGOG00000006813:2130	ENSPPYG00000004079:2142	ENSMMUG00000007107:2160	ENSMUSG00000031969:2889	ENSMODG00000005464:1137	ENSOANG00000009004:753	ENSGALG00000001557:1784
ENSG00000198682:4013	ENSPTRG00000023677:3732	ENSPTRG00000023677:3732	ENSGGOG00000005369:3944	ENSPPYG00000002450:1845	ENSMMUG00000006411:2385	ENSMUSG00000024899:3635	ENSMODG00000016494:1866	ENSOANG00000008206:1908	ENSGALG00000003689:2214
ENSG00000130703:4184	ENSPTRG00000013703:4022	ENSPTRG00000013703:4022	ENSGGOG00000008445:2584	ENSPPYG00000011201:3887	ENSMMUG00000012623:2628	ENSMUSG00000039050:2805	ENSMODG00000016709:1446	ENSOANG00000003364:1505	ENSGALG00000005195:3342
ENSG00000149292:3424	ENSPTRG00000004292:2665	ENSPTRG00000004292:2665	ENSGGOG00000003228:2468	ENSPPYG00000003884:2118	ENSMMUG00000014328:2705	ENSMUSG00000040219:3628	ENSMODG00000014228:2136	ENSOANG00000010971:1809	ENSGALG00000007833:2419
ENSG00000127533:2731	ENSPTRG00000029092:1534	ENSPTRG00000029092:1534	ENSGGOG00000007746:1534	ENSPPYG00000009698:1122	ENSMMUG00000017253:1423	ENSMUSG00000050147:1742	ENSMODG00000014994:1077	ENSOANG00000013065:900	ENSGALG00000021610:1008
ENSG00000069869:7826	ENSPTRG00000007102:7269	ENSPTRG00000007102:7269	ENSGGOG00000015628:3954	ENSPPYG00000006501:2814	ENSMMUG00000008112:7805	ENSMUSG00000032216:5278	ENSMODG00000008121:2979	ENSOANG00000008529:2415	ENSGALG00000004347:3330
ENSG00000115970:12642	ENSPTRG00000011873:6249	ENSPTRG00000011873:6249	ENSGGOG00000007860:2993	ENSPPYG00000012456:5778	ENSMMUG00000000642:6437	ENSMUSG00000024251:6428	ENSMODG00000000451:4096	ENSOANG00000014233:2384	ENSGALG00000009932:6404
ENSG00000151465:1544	ENSPTRG00000002295:1545	ENSPTRG00000002295:1545	ENSGGOG00000024021:1548	ENSPPYG00000002092:888	ENSMMUG00000017145:1325	ENSMUSG00000039128:1923	ENSMODG00000016826:997	ENSOANG00000015419:1103	ENSGALG00000014038:1697
ENSG00000198900:3738	ENSPTRG00000013498:3733	ENSPTRG00000013498:3733	ENSGGOG00000009000:3852	ENSPPYG00000011009:2304	ENSMMUG00000011112:3428	ENSMUSG00000070544:3887	ENSMODG00000000573:2250	ENSOANG00000014354:2380	ENSGALG00000003681:3547
ENSG00000166348:6723	ENSPTRG00000002632:5402	ENSPTRG00000002632:5402	ENSGGOG00000011382:6188	ENSPPYG00000002335:4056	ENSMMUG00000001821:5955	ENSMUSG00000034235:6731	ENSMODG00000000250:4908	ENSOANG00000014155:2762	ENSGALG00000005232:3063
ENSG00000124813:6168	ENSPTRG00000018228:5566	ENSPTRG00000018228:5566	ENSGGOG00000012890:5562	ENSPPYG00000016664:5557	ENSMMUG00000019819:1615	ENSMUSG00000039153:7680	ENSMODG00000018912:1781	ENSOANG00000008265:1168	ENSGALG00000016706:1080
ENSG00000165724:1375	ENSPTRG00000021604:573	ENSPTRG00000021604:573	ENSGGOG00000006875:1315	ENSPPYG00000019834:633	ENSMMUG00000019610:1378	ENSMUSG00000026974:3903	ENSMODG00000017172:684	ENSOANG00000011854:855	ENSGALG00000008798:553
ENSG00000137936:3965	ENSPTRG00000000971:3252	ENSPTRG00000000971:3252	ENSGGOG00000001635:3157	ENSPPYG00000001145:2478	ENSMMUG00000015924:3807	ENSMUSG00000028121:3280	ENSMODG00000004777:2648	ENSOANG00000007789:453	ENSGALG00000005816:2958
ENSG00000153790:3837	ENSPTRG00000018997:3615	ENSPTRG00000018997:3615	ENSGGOG00000016477:2921	ENSPPYG00000017718:2253	ENSMMUG00000005701:2664	ENSMUSG00000029828:2334	ENSMODG00000000640:1398	ENSOANG00000009157:1599	ENSGALG00000011021:1759
ENSG00000197872:5118	ENSPTRG00000011673:3936	ENSPTRG00000011673:3936	ENSGGOG00000001230:3832	ENSPPYG00000012634:4010	ENSMMUG00000020385:1445	ENSMUSG00000020589:1447	ENSMODG00000003362:972	ENSOANG00000005640:991	ENSGALG00000016463:3236
ENSG00000118523:2339	ENSPTRG00000018605:2337	ENSPTRG00000018605:2337	ENSGGOG00000026479:2136	ENSPPYG00000017011:1050	ENSMMUG00000014150:762	ENSMUSG00000019997:2403	ENSMODG00000017558:1075	ENSOANG00000010189:1701	ENSGALG00000002909:1075
ENSG00000079819:6042	ENSPTRG00000018597:4466	ENSPTRG00000018597:4466	ENSGGOG00000008512:4317	ENSPPYG00000017005:4430	ENSMMUG00000007758:4900	ENSMUSG00000019978:5269	ENSMODG00000017602:4609	ENSOANG00000010197:3057	ENSGALG00000014004:2603
ENSG00000183775:1287	ENSPTRG00000017366:1287	ENSPTRG00000017366:1287	ENSGGOG00000012018:1287	ENSPPYG00000015903:1287	ENSMMUG00000029791:1287	ENSMUSG00000051401:1284	ENSMODG00000023742:1281	ENSOANG00000005749:1284	ENSGALG00000012322:1281
ENSG00000134352:9114	ENSPTRG00000016887:3026	ENSPTRG00000016887:3026	ENSGGOG00000003727:1896	ENSPPYG00000015475:2757	ENSMMUG00000001893:5262	ENSMUSG00000021756:5394	ENSMODG00000019517:2852	ENSOANG00000005447:2450	ENSGALG00000014716:2821
ENSG00000132793:4366	ENSPTRG00000013502:4356	ENSPTRG00000013502:4356	ENSGGOG00000013110:1740	ENSPPYG00000011013:4668	ENSMMUG00000004251:2553	ENSMUSG00000027412:3615	ENSMODG00000000676:4342	ENSOANG00000014349:3066	ENSGALG00000003780:579
ENSG00000188921:4161	ENSPTRG00000020810:1373	ENSPTRG00000020810:1373	ENSGGOG00000016141:1412	ENSPPYG00000019186:699	ENSMMUG00000019068:831	ENSMUSG00000028497:6756	ENSMODG00000003655:693	ENSOANG00000007467:1199	ENSGALG00000015063:651
ENSG00000163512:5704	ENSPTRG00000014707:3148	ENSPTRG00000014707:3148	ENSGGOG00000022881:3386	ENSPPYG00000014053:2000	ENSMMUG00000000056:1243	ENSMUSG00000039285:4982	ENSMODG00000015075:1230	ENSOANG00000010528:1266	ENSGALG00000011428:1514
ENSG00000147852:3637	ENSPTRG00000020732:3295	ENSPTRG00000020732:3295	ENSGGOG00000001362:3318	ENSPPYG00000019257:3236	ENSMMUG00000015093:3984	ENSMUSG00000024924:3132	ENSMODG00000003620:2719	ENSOANG00000014993:2475	ENSGALG00000010166:3287
ENSG00000153113:5214	ENSPTRG00000017093:4478	ENSPTRG00000017093:4478	ENSGGOG00000009283:4636	ENSPPYG00000015649:4875	ENSMMUG00000002062:3611	ENSMUSG00000021585:3191	ENSMODG00000020075:1228	ENSOANG00000001211:2256	ENSGALG00000014682:2867
ENSG00000163686:2863	ENSPTRG00000015056:2009	ENSPTRG00000015056:2009	ENSGGOG00000015826:2053	ENSPPYG00000013763:2349	ENSMMUG00000006315:2355	ENSMUSG00000025277:1331	ENSMODG00000002333:1008	ENSOANG00000011631:954	ENSGALG00000005696:1608
ENSG00000171310:1654	ENSPTRG00000005379:1654	ENSPTRG00000005379:1654	ENSGGOG00000016823:1437	ENSPPYG00000004894:1059	ENSMMUG00000017127:1785	ENSMUSG00000034612:5511	ENSMODG00000002117:1097	ENSOANG00000005545:1041	ENSGALG00000012698:968
ENSG00000123685:980	ENSPTRG00000001965:2357	ENSPTRG00000001965:2357	ENSGGOG00000023446:731	ENSPPYG00000000234:384	ENSMMUG00000015056:970	ENSMUSG00000026630:712	ENSMODG00000003055:387	ENSOANG00000008505:300	ENSGALG00000009816:372
ENSG00000102935:4817	ENSPTRG00000008099:4814	ENSPTRG00000008099:4814	ENSGGOG00000016641:4487	ENSPPYG00000007334:4515	ENSMMUG00000021261:3333	ENSMUSG00000045333:4912	ENSMODG00000012988:3529	ENSOANG00000000584:3618	ENSGALG00000003891:3516
ENSG00000177108:3408	ENSPTRG00000006573:483	ENSPTRG00000006573:483	ENSGGOG00000010146:525	ENSPPYG00000006017:483	ENSMMUG00000007561:480	ENSMUSG00000048483:1208	ENSMODG00000005513:408	ENSOANG00000010594:816	ENSGALG00000023099:828
ENSG00000115593:4437	ENSPTRG00000012168:1305	ENSPTRG00000012168:1305	ENSGGOG00000009513:1471	ENSPPYG00000012205:2163	ENSMMUG00000008055:1473	ENSMUSG00000055027:3469	ENSMODG00000009578:1473	ENSOANG00000010353:1473	ENSGALG00000015935:2081
ENSG00000095951:10975	ENSPTRG00000017729:8906	ENSPTRG00000017729:8906	ENSGGOG00000016169:8897	ENSPPYG00000016236:8118	ENSMMUG00000008560:2657	ENSMUSG00000021366:8753	ENSMODG00000010547:6753	ENSOANG00000007196:8108	ENSGALG00000012739:7998
ENSG00000134256:3551	ENSPTRG00000001160:3132	ENSPTRG00000001160:3132	ENSGGOG00000008209:3161	ENSPPYG00000000977:3066	ENSMMUG00000016904:3066	ENSMUSG00000086564:3237	ENSMODG00000005103:2718	ENSOANG00000014828:1653	ENSGALG00000015467:2763
ENSG00000149100:1235	ENSPTRG00000003478:1450	ENSPTRG00000003478:1450	ENSGGOG00000002796:1430	ENSPPYG00000003381:3865	ENSMMUG00000009026:1275	ENSMUSG00000027170:1283	ENSMODG00000009678:1220	ENSOANG00000015146:1196	ENSGALG00000012109:1473
ENSG00000136802:4763	ENSPTRG00000021443:4297	ENSPTRG00000021443:4297	ENSGGOG00000017010:4621	ENSPPYG00000019666:2433	ENSMMUG00000017799:3296	ENSMUSG00000007476:4308	ENSMODG00000006491:2452	ENSOANG00000014621:2391	ENSGALG00000004573:2656
ENSG00000136044:3230	ENSPTRG00000005384:3248	ENSPTRG00000005384:3248	ENSGGOG00000013151:3203	ENSPPYG00000004900:1728	ENSMMUG00000009524:2072	ENSMUSG00000020263:3020	ENSMODG00000001978:1748	ENSOANG00000005542:3535	ENSGALG00000012665:2553
ENSG00000186866:5238	ENSPTRG00000014001:3083	ENSPTRG00000014001:3083	ENSGGOG00000015065:1336	ENSPPYG00000011516:1290	ENSMMUG00000010700:1329	ENSMUSG00000020260:2197	ENSMODG00000019655:1263	ENSOANG00000012784:1260	ENSGALG00000006141:2061
ENSG00000174498:4479	ENSPTRG00000007179:4483	ENSPTRG00000007179:4483	ENSGGOG00000010452:2671	ENSPPYG00000006566:2430	ENSMMUG00000021783:3156	ENSMUSG00000032394:3226	ENSMODG00000010271:2316	ENSOANG00000012253:1221	ENSGALG00000007371:3114
ENSG00000171453:1705	ENSPTRG00000018202:1427	ENSPTRG00000018202:1427	ENSGGOG00000010903:1300	ENSPPYG00000016645:1041	ENSMMUG00000015192:1232	ENSMUSG00000067148:1398	ENSMODG00000018964:975	ENSOANG00000003043:1111	ENSGALG00000010349:1235
ENSG00000156875:2943	ENSPTRG00000000999:2122	ENSPTRG00000000999:2122	ENSGGOG00000000908:2122	ENSPPYG00000001122:1473	ENSMMUG00000004238:2757	ENSMUSG00000027957:8836	ENSMODG00000003687:1536	ENSOANG00000012059:2510	ENSGALG00000005329:1989
ENSG00000104064:3264	ENSPTRG00000007064:2839	ENSPTRG00000007064:2839	ENSGGOG00000007783:2102	ENSPPYG00000006468:2602	ENSMMUG00000002879:1188	ENSMUSG00000027361:7752	ENSMODG00000002253:1426	ENSOANG00000006878:1188	ENSGALG00000023440:4251
ENSG00000106018:5058	ENSPTRG00000019929:1473	ENSPTRG00000019929:1473	ENSGGOG00000007385:1675	ENSPPYG00000018236:1263	ENSMMUG00000009611:1653	ENSMUSG00000011171:2501	ENSMODG00000005472:1314	ENSOANG00000006114:1320	ENSGALG00000006575:1943
ENSG00000064652:2213	ENSPTRG00000017178:1545	ENSPTRG00000017178:1545	ENSGGOG00000011673:690	ENSPPYG00000015719:1437	ENSMMUG00000010650:2001	ENSMUSG00000024535:994	ENSMODG00000013427:523	ENSOANG00000010049:456	ENSGALG00000018874:507
ENSG00000169297:2203	ENSPTRG00000021767:1570	ENSPTRG00000021767:1570	ENSGGOG00000002391:2013	ENSPPYG00000020216:1413	ENSMMUG00000012775:1535	ENSMUSG00000025056:1808	ENSMODG00000007072:732	ENSOANG00000010905:525	ENSGALG00000016287:1125
ENSG00000124783:11181	ENSPTRG00000017698:3244	ENSPTRG00000017698:3244	ENSGGOG00000004566:3283	ENSPPYG00000016205:2479	ENSMMUG00000002147:3246	ENSMUSG00000021427:2477	ENSMODG00000009918:1244	ENSOANG00000014818:1365	ENSGALG00000012798:1646
ENSG00000163636:1620	ENSPTRG00000015078:1484	ENSPTRG00000015078:1484	ENSGGOG00000004430:1495	ENSPPYG00000013743:1170	ENSMMUG00000001509:2082	ENSMUSG00000021737:1377	ENSMODG00000003074:1008	ENSOANG00000002041:2741	ENSGALG00000007315:1450
ENSG00000137076:9656	ENSPTRG00000020917:7638	ENSPTRG00000020917:7638	ENSGGOG00000007440:4326	ENSPPYG00000019088:8409	ENSMMUG00000031856:8038	ENSMUSG00000028465:8473	ENSMODG00000007430:7629	ENSOANG00000007148:7272	ENSGALG00000002548:8141
ENSG00000148584:2383	ENSPTRG00000002508:2263	ENSPTRG00000002508:2263	ENSGGOG00000009670:1943	ENSPPYG00000002819:5595	ENSMMUG00000007077:2070	ENSMUSG00000052595:3828	ENSMODG00000016478:1833	ENSOANG00000007360:1333	ENSGALG00000003765:1620
ENSG00000166797:1122	ENSPTRG00000007153:1105	ENSPTRG00000007153:1105	ENSGGOG00000016550:1088	ENSPPYG00000006544:486	ENSMMUG00000014004:477	ENSMUSG00000032381:1240	ENSMODG00000010909:563	ENSOANG00000009232:747	ENSGALG00000008170:4097
ENSG00000114446:3301	ENSPTRG00000015189:3037	ENSPTRG00000015189:3037	ENSGGOG00000006807:1290	ENSPPYG00000013576:1290	ENSMMUG00000008786:3076	ENSMUSG00000032965:2862	ENSMODG00000018047:1305	ENSOANG00000007495:1182	ENSGALG00000015356:1608
ENSG00000198055:3061	ENSPTRG00000017584:1725	ENSPTRG00000017584:1725	ENSGGOG00000009669:2951	ENSPPYG00000016092:2946	ENSMMUG00000019817:3052	ENSMUSG00000074886:3211	ENSMODG00000004602:1782	ENSOANG00000010127:1741	ENSGALG00000014054:2107
ENSG00000067955:3136	ENSPTRG00000008213:2722	ENSPTRG00000008213:2722	ENSGGOG00000008282:1269	ENSPPYG00000007437:486	ENSMMUG00000018101:725	ENSMUSG00000031885:2911	ENSMODG00000006352:723	ENSOANG00000014469:332	ENSGALG00000003169:980
ENSG00000163328:6939	ENSPTRG00000012655:2508	ENSPTRG00000012655:2508	ENSGGOG00000004876:2839	ENSPPYG00000012947:2905	ENSMMUG00000021012:2807	ENSMUSG00000041762:5367	ENSMODG00000009362:2616	ENSOANG00000008605:3555	ENSGALG00000014209:2670
ENSG00000197429:3306	ENSPTRG00000024149:3131	ENSPTRG00000024149:3131	ENSGGOG00000013338:1530	ENSPPYG00000001404:1602	ENSMMUG00000001831:3104	ENSMUSG00000028696:2126	ENSMODG00000002208:2231	ENSOANG00000011788:1770	ENSGALG00000010287:1882
ENSG00000197798:1751	ENSPTRG00000023950:1751	ENSPTRG00000023950:1751	ENSGGOG00000016504:1864	ENSPPYG00000004044:1056	ENSMMUG00000007935:1947	ENSMUSG00000050471:2107	ENSMODG00000004550:1050	ENSOANG00000012121:570	ENSGALG00000001070:1496
ENSG00000182134:3861	ENSPTRG00000001297:2838	ENSPTRG00000001297:2838	ENSGGOG00000025419:2528	ENSPPYG00000000855:1686	ENSMMUG00000009096:2527	ENSMUSG00000041912:2642	ENSMODG00000018906:1710	ENSOANG00000001094:1098	ENSGALG00000024012:1101
ENSG00000170485:4188	ENSPTRG00000012287:3718	ENSPTRG00000012287:3718	ENSGGOG00000006420:3971	ENSPPYG00000012101:2496	ENSMMUG00000009871:3687	ENSMUSG00000026077:3194	ENSMODG00000001691:2481	ENSOANG00000002626:1890	ENSGALG00000016774:2580
ENSG00000036054:3992	ENSPTRG00000015160:3682	ENSPTRG00000015160:3682	ENSGGOG00000014841:2125	ENSPPYG00000013605:4102	ENSMMUG00000020026:3667	ENSMUSG00000022749:3648	ENSMODG00000002218:2129	ENSOANG00000007527:2164	ENSGALG00000015273:3666
ENSG00000157741:16681	ENSPTRG00000019753:14202	ENSPTRG00000019753:14202	ENSGGOG00000004517:4466	ENSPPYG00000018046:3795	ENSMMUG00000002277:4232	ENSMUSG00000038538:4499	ENSMODG00000013755:2664	ENSOANG00000011084:3558	ENSGALG00000011854:4320
ENSG00000113749:4057	ENSPTRG00000017551:2678	ENSPTRG00000017551:2678	ENSGGOG00000010675:2556	ENSPPYG00000016150:1198	ENSMMUG00000014245:1197	ENSMUSG00000034987:2789	ENSMODG00000005373:993	ENSOANG00000009335:900	ENSGALG00000024171:1095
ENSG00000139146:3166	ENSPTRG00000004809:2967	ENSPTRG00000004809:2967	ENSGGOG00000015484:791	ENSPPYG00000004396:2956	ENSMMUG00000009155:791	ENSMUSG00000039985:3302	ENSMODG00000012646:335	ENSOANG00000022479:594	ENSGALG00000012946:3067
ENSG00000089847:4362	ENSPTRG00000010297:2805	ENSPTRG00000010297:2805	ENSGGOG00000013418:3360	ENSPPYG00000009397:2574	ENSMMUG00000028928:2586	ENSMUSG00000054708:5457	ENSMODG00000000832:807	ENSOANG00000001756:1059	ENSGALG00000001235:2846
ENSG00000130338:11123	ENSPTRG00000018743:11036	ENSPTRG00000018743:11036	ENSGGOG00000012077:9504	ENSPPYG00000017133:5149	ENSMMUG00000019448:5138	ENSMUSG00000034377:10343	ENSMODG00000007674:4623	ENSOANG00000013897:3324	ENSGALG00000013736:2832
ENSG00000183520:2019	ENSPTRG00000000561:1017	ENSPTRG00000000561:1017	ENSGGOG00000022705:1017	ENSPPYG00000001517:1705	ENSMMUG00000020834:1005	ENSMUSG00000028907:1603	ENSMODG00000017717:762	ENSOANG00000002476:775	ENSGALG00000001502:985
ENSG00000117643:5326	ENSPTRG00000000363:2336	ENSPTRG00000000363:2336	ENSGGOG00000011458:2940	ENSPPYG00000001707:2549	ENSMMUG00000004788:1904	ENSMUSG00000037306:4715	ENSMODG00000013999:2108	ENSOANG00000015845:1320	ENSGALG00000001038:2199
ENSG00000124198:8852	ENSPTRG00000013597:8828	ENSPTRG00000013597:8828	ENSGGOG00000001414:8722	ENSPPYG00000011109:5283	ENSMMUG00000019635:8100	ENSMUSG00000074582:8770	ENSMODG00000016267:5565	ENSOANG00000006403:5471	ENSGALG00000004663:5441
ENSG00000057663:3364	ENSPTRG00000018458:3230	ENSPTRG00000018458:3230	ENSGGOG00000016633:3227	ENSPPYG00000016880:2457	ENSMMUG00000019679:3315	ENSMUSG00000038160:2364	ENSMODG00000018027:829	ENSOANG00000003900:591	ENSGALG00000015387:1803
ENSG00000091317:3863	ENSPTRG00000014720:3748	ENSPTRG00000014720:3748	ENSGGOG00000012632:3775	ENSPPYG00000014040:556	ENSMMUG00000001443:1897	ENSMUSG00000032434:3330	ENSMODG00000015198:534	ENSOANG00000002275:402	ENSGALG00000011490:829
ENSG00000180815:5222	ENSPTRG00000022605:2657	ENSPTRG00000022605:2657	ENSGGOG00000008317:3249	ENSPPYG00000020172:3447	ENSMMUG00000017339:2355	ENSMUSG00000031303:4348	ENSMODG00000009020:2229	ENSOANG00000004027:3991	ENSGALG00000016426:3621
ENSG00000003056:2442	ENSPTRG00000004648:2445	ENSPTRG00000004648:2445	ENSGGOG00000010747:2438	ENSPPYG00000004247:2455	ENSMMUG00000017846:2437	ENSMUSG00000007458:2539	ENSMODG00000017991:847	ENSOANG00000001573:585	ENSGALG00000014256:2500
ENSG00000173868:2173	ENSPTRG00000009372:1151	ENSPTRG00000009372:1151	ENSGGOG00000001957:2163	ENSPPYG00000008917:804	ENSMMUG00000002436:1102	ENSMUSG00000050860:2151	ENSMODG00000012217:807	ENSOANG00000004675:774	ENSGALG00000001281:977
ENSG00000178297:3305	ENSPTRG00000010236:3302	ENSPTRG00000010236:3302	ENSGGOG00000003452:2961	ENSPPYG00000009351:3042	ENSMMUG00000001190:2875	ENSMUSG00000059406:3893	ENSMODG00000004782:2967	ENSOANG00000009199:3645	ENSGALG00000000458:2952
ENSG00000144712:5167	ENSPTRG00000014637:4228	ENSPTRG00000014637:4228	ENSGGOG00000001004:4595	ENSPPYG00000013390:4151	ENSMMUG00000001339:4172	ENSMUSG00000030319:4810	ENSMODG00000006377:3648	ENSOANG00000003781:3483	ENSGALG00000008420:4141
ENSG00000164045:3821	ENSPTRG00000014879:3637	ENSPTRG00000014879:3637	ENSGGOG00000003912:1592	ENSPPYG00000013912:3711	ENSMMUG00000020954:1575	ENSMUSG00000032477:3625	ENSMODG00000014306:1570	ENSOANG00000015721:1296	ENSGALG00000004934:1886
ENSG00000163781:5345	ENSPTRG00000015410:5298	ENSPTRG00000015410:5298	ENSGGOG00000007648:5179	ENSPPYG00000014112:4584	ENSMMUG00000000059:5323	ENSMUSG00000032555:5228	ENSMODG00000011537:4629	ENSOANG00000006784:4921	ENSGALG00000011725:1748
ENSG00000118308:2808	ENSPTRG00000004773:2808	ENSPTRG00000004773:2808	ENSGGOG00000003082:2062	ENSPPYG00000005175:1488	ENSMMUG00000015374:1482	ENSMUSG00000030263:2517	ENSMODG00000017472:1125	ENSOANG00000020850:603	ENSGALG00000014011:1834
ENSG00000183780:3195	ENSPTRG00000002121:3034	ENSPTRG00000002121:3034	ENSGGOG00000012235:1188	ENSPPYG00000000104:2495	ENSMMUG00000006226:2564	ENSMUSG00000057060:2309	ENSMODG00000008526:1266	ENSOANG00000002914:855	ENSGALG00000011003:1185
ENSG00000130700:2595	ENSPTRG00000013711:2595	ENSPTRG00000013711:2595	ENSGGOG00000000120:1285	ENSPPYG00000011208:1191	ENSMMUG00000017584:882	ENSMUSG00000015627:3277	ENSMODG00000016774:1197	ENSOANG00000004981:1237	ENSGALG00000005352:1799
ENSG00000111817:4399	ENSPTRG00000018529:4012	ENSPTRG00000018529:4012	ENSGGOG00000026746:3397	ENSPPYG00000016948:2877	ENSMMUG00000007409:4097	ENSMUSG00000039497:4391	ENSMODG00000017846:2946	ENSOANG00000002200:2499	ENSGALG00000014963:2880
ENSG00000164338:3663	ENSPTRG00000016982:3661	ENSPTRG00000016982:3661	ENSGGOG00000003301:1892	ENSPPYG00000015550:1558	ENSMMUG00000023514:1890	ENSMUSG00000041747:4071	ENSMODG00000001789:1461	ENSOANG00000008695:1434	ENSGALG00000013510:2073
ENSG00000175318:3291	ENSPTRG00000007245:3263	ENSPTRG00000007245:3263	ENSGGOG00000005059:3281	ENSPPYG00000006612:3262	ENSMMUG00000018756:1023	ENSMUSG00000074259:4083	ENSMODG00000001901:945	ENSOANG00000020568:324	ENSGALG00000002000:1156
ENSG00000124664:1895	ENSPTRG00000018065:1896	ENSPTRG00000018065:1896	ENSGGOG00000000383:1896	ENSPPYG00000016518:948	ENSMMUG00000007812:915	ENSMUSG00000024215:2071	ENSMODG00000013916:990	ENSOANG00000008044:985	ENSGALG00000002792:879
ENSG00000173626:2757	ENSPTRG00000018533:570	ENSPTRG00000018533:570	ENSGGOG00000017142:2383	ENSPPYG00000016950:2289	ENSMMUG00000007413:546	ENSMUSG00000071340:1183	ENSMODG00000023338:543	ENSOANG00000006297:522	ENSGALG00000014959:1091
ENSG00000177791:1541	ENSPTRG00000002633:1539	ENSPTRG00000002633:1539	ENSGGOG00000024324:1539	ENSPPYG00000002334:1263	ENSMMUG00000013696:1546	ENSMUSG00000068697:1243	ENSMODG00000000272:1060	ENSOANG00000014156:540	ENSGALG00000005226:955
